  0.9908825194       -0.1679     -0.106872       8.31113       16.9752      -19.73971815
  0.9923179883     -0.155014    -0.0819303       9.71337       17.7903       -19.7396619
  0.9935486163     -0.142111    -0.0595703       11.3371       18.5578      -19.73959744
  0.9946097491     -0.129128    -0.0395145       13.2281       19.2415      -19.73952416
  0.9955163658     -0.116198    -0.0218197       15.4025       19.7766      -19.73944975
  0.9960333171     -0.107841    -0.0115327       16.9765       20.0082      -19.73944157
  0.9964729512     -0.100037    -0.0027089       18.5715       20.1149      -19.73943627
  0.9969337881    -0.0910336    0.00655839       20.5621       20.0703      -19.73942751
  0.9974242319    -0.0803413     0.0163321       23.1247        19.719      -19.73941503
  0.9979481818    -0.0673784     0.0264412        26.467       18.7316      -19.73941034
  0.9984672131     -0.052643     0.0356859        30.407        16.656      -19.73941634
  0.9989549164    -0.0368388     0.0430162       34.3998       13.0888      -19.73926453
  0.9992937347    -0.0247446     0.0468551       36.9096       9.39684      -19.73915238
  0.9995382674    -0.0155405     0.0487607       38.2883       6.11031      -19.73911815
   0.999730272   -0.00811673     0.0496621        38.975       3.24566      -19.73910942
  0.9998327269   -0.00411246     0.0499132       39.1705       1.65228      -19.73910919
             1     0.0024482     0.0499692       39.2144     -0.984741      -19.73910971
